,Datetime,Tweet Id,Text,Username
24,2021-05-28 11:11:53+00:00,1398235572737507335,"@amjedmbt @KTRTRS @HYDTP @hydcitypolice @KTRTRS Sir entire Hyderabad city facing traffic jams with @HYDTP &amp; @hydcitypolice busy in taking photos and putting challan's, this video is of Old PS Chatrinaka road it has become a routine matter daily traffic jams for hours, entire roads leading to Falaknuma ROB are jam. imra",MohdImr15699998
25,2021-05-28 10:56:47+00:00,1398231774191177731,@hussainhaidry And one more thing that in Hyderabad near GVK mall a road by the name of great muslim personality Ali Khamenei bt it's name plate is worse condition in the compare to veer Savarkar name plate.the point is that both roads are mr Owaisi domain regions.,shahbazimam826
26,2021-05-28 10:46:56+00:00,1398229294065745923,"Local fruit sellers &amp; hawkers of Gandhi Nagar division were handed vaccine coupons at Andhra Cafe Cross roads.

#Covidvaccine #TRSmusheerabad #JaiMusheerabad #BetterMusheerabad #TRSPartyOnline #Hyderabad @KTRTRS @trspartyonline  @RaoKavitha https://t.co/uTE0cTLAAG",MutaJaisimha
27,2021-05-28 10:43:59+00:00,1398228551476727810,"Handed out coupons for #vaccines to local fruit sellers &amp; hawkers at Andhra Cafe Cross roads of Gandhi Nagar division along with local division president Erram Srinivas Gupta garu &amp; Secretary Potula Srikanth garu.

 #TRSmusheerabad #JaiMusheerabad #BetterMusheerabad #Hyderabad https://t.co/oOub0Z46O6",MutaGopal
28,2021-05-28 07:19:42+00:00,1398177144975499265,"@savyasachi2020 @krishcherry1 @PulseTelangana @KTRTRS @revanth_anumula @bandisanjay_bjp @kishanreddybjp @TelanganaCMO If you don't know she will not be celebrity? Do you know Mugdha studios, she has 10+ branches in Hyderabad. You can find many adds on Hyderabad roads. She charges, 2-3 laks or more for one dress. Many heroines endorse her brand. She is designer for sushmita Sen as well",haribabugorle
29,2021-05-28 06:26:09+00:00,1398163667842076673,@Mohansinha We hv a bust of Savarkar at kachiguda x roads in Hyderabad....,SrinivaasKOTA
30,2021-05-27 18:50:22+00:00,1397988565905072129,Rush hour traffic choking roads in Hyderabad #TrafficSnarls #TrafficJam https://t.co/cP2Wqho0oa,TheHansIndiaWeb
31,2021-05-27 17:07:43+00:00,1397962736131198984,@ViCustomerCare  i dont know when i can call from my home directly i am staying in hyderabad but ur network was very poor in most of the areas if we want to talk to anyone we need to go main roads everytime really frustrated not receiving otps in time @ViBusinessIndia,sureshkorm583
32,2021-05-27 11:18:08+00:00,1397874758503460868,"#Free_Lunch and #Dinner #Services are available for #COVID_Patients at #RTC_Cross_Roads, #Hyderabad, #Telangana

Note: Available till 31/05/2021
Contact: 9959511588
Verified by Sagar_PHC @ 12:39 PM on 27 May 2021

#Covid19IndiaHelp #COVIDEmergencyIndia #COVID19 #PHCIndia #teamphc",vinay_choudhary
33,2021-05-27 11:17:24+00:00,1397874573102649346,"#Free_Lunch and #Dinner #Services are available for #COVID_Patients at #RTC_Cross_Roads, #Hyderabad, #Telangana

Note: Available till 31/05/2021
Contact: 9959511588
Verified by Sagar_PHC @ 12:39 PM on 27 May 2021

#Covid19IndiaHelp #COVIDEmergencyIndia #COVID19 #PHCIndia #teamphc",India_phc
34,2021-05-27 07:01:15+00:00,1397810112396369925,"Hyderabad empty roads in lockdown

https://t.co/JwLSMwQfqL

#lockdown2021
#lockdown 
#hyderabad
@AllThingsTelang 
@HiHyderabad https://t.co/Bv0yPibnIb",laxman_travel
35,2021-05-27 06:54:28+00:00,1397808405394333697,@KTRTRS Anna can we implement this across hyderabad roads. https://t.co/N6wxXWyUto,Srik4nth
36,2021-05-27 05:45:59+00:00,1397791172832088064,"road it has become a routine matter daily traffic jams for hours, entire roads leading to Falaknuma ROB are jam.(Video From Bypasser) #Hyderabad",mohdyou14316414
37,2021-05-27 04:36:04+00:00,1397773577097596929,"@KTRTRS Sir entire Hyderabad city facing traffic jams with @HYDTP &amp; @hydcitypolice busy in taking photos and putting challan's, this video is of Old PS Chatrinaka road it has become a routine matter daily traffic jams for hours, entire roads leading to Falaknuma ROB are jam. https://t.co/u4lc4D9t7u",AzherShaik8
38,2021-05-27 03:31:04+00:00,1397757217864966152,"@KTRTRS Sir entire Hyderabad city facing traffic jams with @HYDTP &amp; @hydcitypolice busy in taking photos and putting challan's, this video is of Old PS Chatrinaka road it has become a routine matter daily traffic jams for hours, entire roads leading to Falaknuma ROB are jam. https://t.co/93iwY9d72i",amjedmbt
39,2021-05-26 17:29:03+00:00,1397605713753436165,"People are crazy in pandemic situations. Hyderabad is in lockdown.
 Roads are free and minds got mad. 
#covidtimekalakaarulu 
@TelanganaDGP @KTRTRS @SonuSood https://t.co/UwICAMHLZo",SiddarthPavan
40,2021-05-26 16:57:24+00:00,1397597752326950914,"@TelanganaCMO Request for the removal of illegal parking of GHMC Swachh Garbage Auto Trolleys(60 Numbers) on the roads of Friends Colony(Situated at Moosarambagh, Hyderabad) and also removal of footpath encroachments.",PSHIVAK64279123
41,2021-05-26 16:55:22+00:00,1397597240038891520,"@CEC_EVDM Request for the removal of illegal parking of GHMC Swachh Garbage Auto Trolleys(60 Numbers) on the roads of Friends Colony(Situated at Moosarambagh, Hyderabad) and also removal of footpath encroachments.",PSHIVAK64279123
42,2021-05-26 16:49:11+00:00,1397595682047889408,"AMOH, CIRCLE-6@GHMC Online: Request for the removal of illegal parking of GHMC Swachh Garbage Auto Trolleys(60 Numbers) on the roads of Friends Colony(Situated at Moosarambagh, Hyderabad) and also removal of footpath encroachments.",PSHIVAK64279123
43,2021-05-26 16:47:29+00:00,1397595256590196738,"CCP@GHMC Online:  Request for the removal of illegal parking of GHMC Swachh Garbage Auto Trolleys(60 Numbers) on the roads of Friends Colony(Situated at Moosarambagh, Hyderabad) and also removal of footpath encroachments.",PSHIVAK64279123
44,2021-05-26 16:47:01+00:00,1397595135924314113,"CITY PLANNER, CHARMINAR@GHMC Online: Request for the removal of illegal parking of GHMC Swachh Garbage Auto Trolleys(60 Numbers) on the roads of Friends Colony(Situated at Moosarambagh, Hyderabad) and also removal of footpath encroachments.",PSHIVAK64279123
45,2021-05-26 16:46:25+00:00,1397594985566924800,"ZONAL COMMISSIONER, CHARMINAR@GHMC Online: Request for the removal of illegal parking of GHMC Swachh Garbage Auto Trolleys(60 Numbers) on the roads of Friends Colony(Situated at Moosarambagh, Hyderabad) and also removal of footpath encroachments.",PSHIVAK64279123
46,2021-05-26 16:45:41+00:00,1397594801344708608,"ADDITIONAL COMMISSIONER, TRANSPORT @GHMC Online: Request for the removal of illegal parking of GHMC Swachh Garbage Auto Trolleys(60 Numbers) on the roads of Friends Colony(Situated at Moosarambagh, Hyderabad) and also removal of footpath encroachments.",PSHIVAK64279123
47,2021-05-26 16:44:57+00:00,1397594619060178944,"COMMISSIONER@GHMC Online:  Request for the removal of illegal parking of GHMC Swachh Garbage Auto Trolleys(60 Numbers) on the roads of Friends Colony(Situated at Moosarambagh, Hyderabad) and also removal of footpath encroachments.",PSHIVAK64279123
48,2021-05-26 16:44:24+00:00,1397594479016615943,"DEPUTY MAYOUR@GHMCOnline : Request for the removal of illegal parking of GHMC Swachh Garbage Auto Trolleys(60 Numbers) on the roads of Friends Colony(Situated at Moosarambagh, Hyderabad) and also removal of footpath encroachments.",PSHIVAK64279123
49,2021-05-26 16:43:55+00:00,1397594356664602630,"MAYOUR@GHMCOnline : Request for the removal of illegal parking of GHMC Swachh Garbage Auto Trolleys(60 Numbers) on the roads of Friends Colony(Situated at Moosarambagh, Hyderabad) and also removal of footpath encroachments.",PSHIVAK64279123
50,2021-05-26 16:43:32+00:00,1397594260786929667,"MA&amp;UD MINISTER KTR @GHMCOnline : Request for the removal of illegal parking of GHMC Swachh Garbage Auto Trolleys(60 Numbers) on the roads of Friends Colony(Situated at Moosarambagh, Hyderabad) and also removal of footpath encroachments.",PSHIVAK64279123
51,2021-05-26 16:42:48+00:00,1397594077827239939,"RESPECTED KCR garu@ Request for the removal of illegal parking of GHMC Swachh Garbage Auto Trolleys(60 Numbers) on the roads of Friends Colony(Situated at Moosarambagh, Hyderabad) and also removal of footpath encroachments.",PSHIVAK64279123
52,2021-05-26 16:42:10+00:00,1397593915260243969,"@GHMCOnline Request for the removal of illegal parking of GHMC Swachh Garbage Auto Trolleys(60 Numbers) on the roads of Friends Colony(Situated at Moosarambagh, Hyderabad) and also removal of footpath encroachments.",PSHIVAK64279123
53,2021-05-26 16:33:47+00:00,1397591807035199490,"ADDITIONAL COMMISSIONER TRANSPORT, GHMC@ Request for the removal of illegal parking of GHMC Swachh Garbage Auto Trolleys(60 Numbers) on the roads of Friends Colony(Situated at Moosarambagh, Hyderabad) and also removal of footpath encroachments.",PSHIVAK64279123
54,2021-05-26 16:31:42+00:00,1397591283032465418,"DEPUTY MAYOUR, GHMC@ Request for the removal of illegal parking of GHMC Swachh Garbage Auto Trolleys(60 Numbers) on the roads of Friends Colony(Situated at Moosarambagh, Hyderabad) and also removal of footpath encroachments.",PSHIVAK64279123
55,2021-05-26 16:31:05+00:00,1397591129340538882,"MAYOUR, GHMC: Request for the removal of illegal parking of GHMC Swachh Garbage Auto Trolleys(60 Numbers) on the roads of Friends Colony(Situated at Moosarambagh, Hyderabad) and also removal of footpath encroachments.",PSHIVAK64279123
56,2021-05-26 16:30:18+00:00,1397590932132818945,"AMOH, CIRCLE-6, GHMC@ Request for the removal of illegal parking of GHMC Swachh Garbage Auto Trolleys(60 Numbers) on the roads of Friends Colony(Situated at Moosarambagh, Hyderabad) and also removal of footpath encroachments.",PSHIVAK64279123
57,2021-05-26 16:29:50+00:00,1397590813631139841,"ASSISTANT CITY PLANNER, CIRCLE-6, GHMC@ Request for the removal of illegal parking of GHMC Swachh Garbage Auto Trolleys(60 Numbers) on the roads of Friends Colony(Situated at Moosarambagh, Hyderabad) and also removal of footpath encroachments.",PSHIVAK64279123
58,2021-05-26 16:27:46+00:00,1397590291981512704,"ZONAL COMMISSIONER GHMC-CHARMINAR@ Request for the removal of illegal parking of GHMC Swachh Garbage Auto Trolleys(60 Numbers) on the roads of Friends Colony(Situated at Moosarambagh, Hyderabad) and also removal of footpath encroachments.",PSHIVAK64279123
59,2021-05-26 16:27:04+00:00,1397590115904495618,"COMMISSIONER GHMC@ Request for the removal of illegal parking of GHMC Swachh Garbage Auto Trolleys(60 Numbers) on the roads of Friends Colony(Situated at Moosarambagh, Hyderabad) and also removal of footpath encroachments.",PSHIVAK64279123
60,2021-05-26 16:25:41+00:00,1397589769438208011,"Respected KCR  garu@Request for the removal of illegal parking of GHMC Swachh Garbage Auto Trolleys(60 Numbers) on the roads of Friends Colony(Situated at Moosarambagh, Hyderabad) and also removal of footpath encroachments.",PSHIVAK64279123
61,2021-05-26 16:22:48+00:00,1397589043735515136,"MA&amp;UD Minister KTR@Request for the removal of illegal parking of GHMC Swachh Garbage Auto Trolleys(60 Numbers) on the roads of Friends Colony(Situated at Moosarambagh, Hyderabad) and also removal of footpath encroachments.",PSHIVAK64279123
62,2021-05-26 16:18:19+00:00,1397587914784079872,"@TelanganaCMO Request for the removal of illegal parking of GHMC Swachh Garbage Auto Trolleys(60 Numbers) on the roads of Friends Colony(Situated at Moosarambagh, Hyderabad) and also removal of footpath encroachments.",PSHIVAK64279123
63,2021-05-26 16:15:41+00:00,1397587252515987457,"@MinisterKTR Request for the removal of illegal parking of GHMC Swachh Garbage Auto Trolleys(60 Numbers) on the roads of Friends Colony(Situated at Moosarambagh, Hyderabad) and also removal of footpath encroachments.",PSHIVAK64279123
64,2021-05-26 16:12:27+00:00,1397586440356130823,"@CommissionrGHMC Request for the removal of illegal parking of GHMC Swachh Garbage Auto Trolleys(60 Numbers) on the roads of Friends Colony(Situated at Moosarambagh, Hyderabad) and also removal of encroachments on footpaths.",PSHIVAK64279123
65,2021-05-26 12:35:00+00:00,1397531716630159368,"@TelanganaDGP @KTRoffice Dear Sir, appreciate, marriages are permitted with limited attendants but can we ensure Bands/ Processions on roads are stopped post lockdown hours that too at hospital vicinity. 😓 Thank You! #Hyderabad 😷",imbshal
66,2021-05-26 04:56:28+00:00,1397416319683895298,"Chicken Grill Sandwich @Pista House Nizampet Hyderabad Nizampet X Roads, Sardar Patel Nagar, KPHB Colony, Kukatpally, Hyderabad 
Contact Info - 8885319951 / 9309459662

 #food #foodie #foodphotography #instafood #foodstagram #yummy #delicious #foodblogger #dinner #foodlover https://t.co/444tqeEDqL",HousePista
67,2021-05-26 01:05:54+00:00,1397358297137614850,"This is the Sangeet main road. Why block roads during the relaxation hours? Obviously this is going to cause major traffic jams post 8 am. 

Absolutely hare brained moves by the city 
#Hyderabad #hyderabadlockdown https://t.co/fdhkorKfV9 https://t.co/g1mTfmTTWG",lasaniayunus
68,2021-05-26 01:01:51+00:00,1397357280174034947,"I guess it's back to brainless blocking of streets and roads in Hyderabad, courtesy, city police.

People friendly police it seems

#Hyderabad #hyderabadlockdown https://t.co/HCeeYV003C",lasaniayunus
69,2021-05-25 12:08:21+00:00,1397162619442647044,"#Hyderabad #lockdown aerial view of Nalgonda X Roads Malakpet
25th May 2021 
#Telangana #COVIDEmergency #CoronaSecondWave #Corona 
@HiHyderabad @WeAreHyderabad @swachhhyd @Hyderabadiiiiii @CoreenaSuares2 @Hyderabath @TSFightsCOVID @Raza_AKhan https://t.co/B0pZ5c4sRp",FarzanHyderabad
70,2021-05-25 10:01:34+00:00,1397130713145643017,"Poor People Woes | Suffers with Hunger |Lockdown Hits them on Roads | at Hyderabad
https://t.co/L9KMPjiJzG https://t.co/bTXK4dC2GB",etvtelangana
71,2021-05-25 07:11:09+00:00,1397087826844413958,"@HYDTP
Request Traffic police not to make challans for not wearing Helmet by Pillion rider.
You know Hyderabad roads are not like roads of Paris where rider can zip zap zoom that anyone would ride speed above 100 kmph. Driver is wearing Helmet is much enough.",Vishal7Agarwal
72,2021-05-25 05:00:06+00:00,1397054849280188418,"#BedsAvailability in #Hyderabad 

Supraja Hospital,  X roads, Nagole, Hyderabad, 
Telangana 500068  
+91 9182327901

Oxygen beds, ICU , Ventilator bed, Non-covid bed

Verified at 10:00 AM on 25-May-21

#Telangana #hyderabadcovid #hyderabadcovidhelp #CovidHelp #covidinfo",vinay_choudhary
73,2021-05-25 04:58:22+00:00,1397054413894688773,"#BedsAvailability in #Hyderabad 

Supraja Hospital,  X roads, Nagole, Hyderabad, 
Telangana 500068  
+91 9182327901

Oxygen beds, ICU , Ventilator bed, Non-covid bed

Verified at 10:00 AM on 25-May-21

#Telangana #hyderabadcovid #hyderabadcovidhelp #CovidHelp #covidinfo",ncr_covid
74,2021-05-25 03:07:50+00:00,1397026594963738627,"Special Angry Bird Pastry @Pista House Nizampet Hyderabad Nizampet X Roads, Sardar Patel Nagar, KPHB Colony, Kukatpally, Hyderabad 
Contact Info - 8885319951 / 9309459662

#cake #cakes #birthdaycake #cakedecorating #chocolate #food #dessert #cakesofinstagram #birthday #instafood https://t.co/QWRuzsxOO1",HousePista
75,2021-05-25 01:09:06+00:00,1396996716121915392,"HYDERABAD
Oxygen beds, ICU , Ventilator bed, Non-covid bed

Name: Supraja Hospital
Phone: 09182327901
Location: X roads, Nagole, Hyderabad, Telangana 500068

Last Verified at 7:30pm, 23/5/2021

#Telangana #Covid19India #HYDERABADOxygenbed #Oxygenbeds @CaraForte_com",vinay_choudhary
76,2021-05-25 00:11:53+00:00,1396982315604082688,"Hyderabad is just blr but with better roads (and worse bars). Imagine a 24 Hours of Hyd. A round of Hussain Sagar is about 12 kms, a bit shorter than Le Mans, chicanes can bump up the number of corners, there's straights that can accommodate pits, and we get new roads every year! https://t.co/SwRMzd5EkQ",Athy_P
77,2021-05-24 17:53:39+00:00,1396887131222544387,"@TelanganaCMO 
No govt solving problems no roads, drainage problem etc here hyderabad safdar nagar borabanda",SyedAiyaz15
78,2021-05-24 17:37:11+00:00,1396882986642014209,"@KTRTRS @TelanganaCMO I request #Govt to focus on repairs of the #roads &amp; other issues instead of doing unnecessary #challan
. 80% of challans are pointless. So focus on other matters. #KCR #Telangana #hyderabadpolice @HYDTP #tolichowki #Government #hyderabad https://t.co/4uZTMihBSw",mashukoor2000
79,2021-05-24 15:22:57+00:00,1396849207198175233,"@TelanganaCOPs Sir Please focus on East Hyderabad area ..esp. Nacharam, ECIL X Roads",Satish51856009
80,2021-05-24 15:02:59+00:00,1396844182262620161,A top view of deserted roads during lockdown at Maozam Jahi Market in Hyderabad on Monday https://t.co/sXBWH4j2tY,HydYouthMirror
81,2021-05-24 13:58:16+00:00,1396827896044572674,giving me hyderabad roads in monsoon flashbacks https://t.co/lcvf9KZIBO,SankiAnkita
82,2021-05-24 07:56:39+00:00,1396736890338897925,"Pawan kalyan is the first hero in TFI to have 2housefulls theatres for all the 4shoes in RTC X roads, Hyderabad ( Sandhya 70mm main Theatre and devi side theatre)

Nizam key Kadhu ... TFI dora @Pawankalyan 👑

#HariHaraVeeraMallu 
#VakeelSaab https://t.co/i3Y84oN8Hb",KINGKALYAN777
83,2021-05-24 07:45:32+00:00,1396734092478091267,"HYDERABAD
Oxygen beds, ICU , Ventilator bed, Non-covid bed

Name: Supraja Hospital
Phone: 09182327901
Location: X roads, Nagole, Hyderabad, Telangana 500068

Last Verified at 7:30pm, 23/5/2021

#Telangana #Covid19India #HYDERABADOxygenbed #Oxygenbeds",taj_pharma
84,2021-05-24 05:53:05+00:00,1396705794385539077,"*Police locked up people who were roaming on roads without e pass nd proper reason were kept in Hyderabad Public School and gates were closed during lockdown in Hyderabad. 

Nice punishment

@KTRTRS @KTRoffice @TelanganaCMO @CPHydCity @cpcybd @TelanganaDGP @TelanganaCOPs https://t.co/hwP9RNgXkN",rebealanees
85,2021-05-24 05:42:57+00:00,1396703245880360961,"Such bad implementation of lockdown in #Hyderabad 
@hydcitypolice you have put barricades everywhere which makes us spend more time on roads due to unnecessary traffic jams. Also @TelanganaCMO has given time till 10am. Why do you start troubling from 9am itself? #COVID19 @KTRTRS",sourabhdugar_
86,2021-05-24 05:01:38+00:00,1396692846737043456,"@TariqMi28128651 @AsfandyarAliKh1 @FazalUrRahim9 I am a contractor. And if you were right then Hyderabad Karachi Motorway ka woh haal na hota jo aaj hy.

Contractor can build roads but not responsible for rebars being dragged on it from trollies, over loaded trucks and people cutting the road for pipes",Kaps1313
87,2021-05-24 04:44:36+00:00,1396688559805931523,"Completely agree. South Indian states are 10 years ahead of N Indian states in all fields. Be it hospitals or be it roads.
Most of the N Indians have settled in Hyderabad as well for the same reasons. https://t.co/HeUET6tkHj",1Asser3tive7
88,2021-05-24 02:30:04+00:00,1396654702993936385,"Of all the countries I have worked for I used to say the roads in Kampala, Uganda were bad. However, 👇 in Kampala look cleaner  than that of Hyderabad. https://t.co/DGk7NX2zuE",poemrao1
89,2021-05-23 17:08:57+00:00,1396513493042417671,#hyderabad police DGP sir our area belongs to indira Nagar new bakaram . Musheerabad hyd  sir our area required more police patrol. Because only one time the patrol comes. Here most of the people they playing in roads day and night. No police patrol are rounding .,Vijay58955899
90,2021-05-23 15:46:08+00:00,1396492651055124480,"HYDERABAD
Oxygen beds, ICU , Ventilator bed, Non-covid bed

Name: Supraja Hospital
Phone: 09182327901
Location: X roads, Nagole, Hyderabad, Telangana 500068

Last Verified at 7:30pm, 23/5/2021
#Telangana #Covid19IndiaHelp",dinesh_jaisingh
91,2021-05-23 15:06:59+00:00,1396482801097084931,"#HYDERABAD
Oxygen beds, ICU , Ventilator bed, Non-covid bed

Name: Supraja Hospital
Phone: 09182327901
Location: X roads, Nagole, Hyderabad, Telangana 500068

Last Verified at 20:03pm, 23/5/2021
#Telangana #Covid19IndiaHelp",TheParvati
92,2021-05-23 14:49:33+00:00,1396478412965834753,"✅ Verified
HYDERABAD
Oxygen beds, ICU , Ventilator bed, Non-covid bed

Name: Supraja Hospital
Phone: 09182327901
Location: X roads, Nagole, Hyderabad, Telangana 500068

Last Verified at 7:30pm, 23/5/2021
#Telangana #Covid19IndiaHelp",COVResourcesIn
93,2021-05-23 13:54:47+00:00,1396464629618987014,"Begumpet Police Punished Public by locking them in a Hps School those who was roaming on roads after 10.00am today.

Begumpet Police Station, Hyderabad City, Telangana State Telangana State Police HyderabadCity 

Like
Share
Follow 
*Newsworld* https://t.co/qmIWw9atkJ",newsworldhyd
94,2021-05-23 13:39:28+00:00,1396460775061872645,"@zub_hair i know and i hope your comedy career gets you one??? but like even if you got one, the roads in Hyderabad are fuckall",yacoooob
95,2021-05-23 12:55:47+00:00,1396449783343112193,"#Hyderabad Police Detained people in #HyderabadPublicSchool who were roaming on roads without Valid pass, and Valid Reason 
https://t.co/QjyDHM5tWz",TheHydPost
96,2021-05-23 12:13:38+00:00,1396439176778719238,"@TimesNow 

Mass detention to lockdown voilaters at Telangana, Hyderabad..huge traffic jams on the roads.. https://t.co/oux5hxgWCh",RamGoudM
