,Datetime,Tweet Id,Text,Username
30,2021-05-30 21:51:03+00:00,1399121203546230786,"@skbndm @BasharatIssa ... thirdly, Lahore, Karachi, Islamabad, Peshawar, Gujranwala, Faisalabad, Hyderabad; out of the WHOLE of Pakistan only few cities have proper healthcare, even here rats roam around in hospitals, only the expensive elites are good. Visit interior Sindh, rural Punjab ....",mahadkhan95
31,2021-05-30 21:46:57+00:00,1399120169188868100,"Compassion lesson: Schools waive fees of Covid orphans | India News – Times of India https://t.co/clWJua9JBZ HYDERABAD: Often facing flak for upping fees round the year, several schools in Hyderabad — in a unique gesture — have offered fee waivers to stud...",allplacesmap
32,2021-05-30 21:46:02+00:00,1399119941010345984,"As of 3:15 am #Hyderabad weather: 83.2F (28.4 C) scattered clouds, humidity 50%, wind 14 mph",dailyindia
33,2021-05-30 21:43:29+00:00,1399119297868304384,"@gokskp @PetaIndia @Amul_Coop @Rssamul NIN HYDERABAD SAYS COW, GOAT N BUFFALO MILK IS THE BEST after 2 ur of age
Rest is agenda.
Worked with Abbott Nutrition International n biggest authority on nutrition subject is Dr.Niva Shapira on nutrition she had never advocated in Hyderabad cong.Her experience over 50 yr approx",rahuketusharma
34,2021-05-30 21:37:01+00:00,1399117670369333251,"Indien (05/2021) 
Institute of Medical Sciences, Punjagutta, Hyderabad, Telangana
Die therapeutische Verbesserung von Vitamin D auf 80–100 ng/ml hat die entzündlichen Marker im Zusammenhang mit COVID-19 ohne Nebenwirkungen signifikant reduziert. ...",News69Reiser
35,2021-05-30 21:36:55+00:00,1399117643060293646,"L shape Sofa available for Rs 60,000 anywhere in Hyderabad. Book now.

Contact us on: 8106526600,8106524400 https://t.co/VkxSELhLdu",FurnitureTarun
36,2021-05-30 21:32:18+00:00,1399116483209224193,"@CommissionrGHMC @GHMCOnline What kind of business is this &amp; how fair is this? Same product of Paradise Restaurant, Hyderabad, Telangana sells Same at 265 at Store and then 405 on Online Apps (Swiggy).What are we doing about this Unfair Trade Practice? @TSCSOffice 1/2 https://t.co/KRJM4cBhlN",JafferyAzmath
37,2021-05-30 21:27:57+00:00,1399115388953133058,"@TSConsumers @PiyushGoyal  What kind of business is this &amp; how fair is this? Same product of Paradise Restaurant, Hyderabad, Telangana sells Same at 265 at Store and then 405 on Online Apps (Swiggy).What are we doing about this Unfair Trade Practice? 1/2 @jagograhakjago https://t.co/IXQ2Jcl1Om",JafferyAzmath
38,2021-05-30 21:26:30+00:00,1399115024245923849,@alladinsgenie4u Shaami kabab are made of boneless beef + chana daal + spices (At least in Hyderabad),AminaaKausar
39,2021-05-30 21:25:57+00:00,1399114884848177154,Newly-wed pair booked for lockdown violation in Telangana | Hyderabad News – Times of India https://t.co/OLpLJ0IVds,nandkis09458351
40,2021-05-30 21:18:03+00:00,1399112898329255938,"No confusion. India occupied against wishes of people. Indian actions since 1947 were not within law. Used might not right to grab Kashmir, Hyderabad, Junagadh n other neighbors. Not in one case was India right as per international law. Intl media management n diplomacy must. https://t.co/VGX2D77wBJ",CbsSbc
41,2021-05-30 21:16:42+00:00,1399112555927244801,@SonuSood @SoodFoundation Free food distribution with an ispiration of you  Sonu Sir From past one year with my Own money sir.Because of ur unconditional service sir.Jai Hind🙏🙏.Iam ready to do free service in ur hyderabad team sir can i have a contact number of hydbad team Sir. Its my No: 8309907770 https://t.co/DpEM2CYof1,Ganeshy61937805
42,2021-05-30 21:15:09+00:00,1399112166930792449,"@engrsanaulla @Dipanka61022330 Uri, Pathankot, Pulwama, 26/11, Attack on Indian parliament, Indian Airline 814 Hijack, the August 2007 Hyderabad bombings, 2006 Varanasi bombings countless innocent people killed by Pakistan's proxy",Palvinder_1
43,2021-05-30 21:13:38+00:00,1399111783789436928,@Deadshottx @kfaseeh Chutiye.. Hyderabad me aa dekh Marwari loundey Beef biryani humse zyada khare.. Talahuwa gosh bhi hona Katey.. Kya bolta bol re?,karamungi
44,2021-05-30 21:05:33+00:00,1399109752093777926,"@TV9Telugu @V6News @hydcitypolice @KTRTRS @TeenmarMallanna @TelanganaCOPs @ntdailyonline @HYDTP
                        
without helmet pillar rider government servant police in hyderabad https://t.co/tbubmouFYn",Sriniva16456811
45,2021-05-30 21:00:52+00:00,1399108570625449986,@asadowaisi You always question Modi but you never question Ur best frnd kcr on his https://t.co/nfioHAzZZr a MP of Hyderabad now you are answerable to the poor &amp; daily wage earners of https://t.co/32uqUwzNNE will they live.start questioning Ur frnd atleast from now...,AA1Y2WK12
46,2021-05-30 21:00:05+00:00,1399108376869539841,"Oxygen concentrator 🆘- Delhi/#NCR #Patna #Varanasi same day delivery
#Hyderabad #UP

➡️ 9 Litre Home Grade
➡️ 5 Litre Medical Grade
➡️10 Litre Medical Grade

✅ verified
✅ Payment on Delivery 
✅ 1 year service warranty 

Contact : 8433365688

At very reasonable price 
#oxygen",vinay_choudhary
47,2021-05-30 20:58:21+00:00,1399107937482657792,"How #PedalMission helps. Donate your bicycle, we repair old faulty bicycles and give it to the needy for free. All across #India. Your #RT may change a life! #Pune #Mumbai #Delhi #Chennai #Hyderabad #media @mid_day @timesofindia @CMOMaharashtra @AUThackeray https://t.co/woEAtbHaml",AanndVanjape
48,2021-05-30 20:55:54+00:00,1399107322031476738,Free food distribution with an ispiration of Sonu Sir From past one year with my own money.Sonu sir pls provide number of hyderabad team so that can i met them and do my best as a Volentear in your team Sir🙏🙏 https://t.co/AGRMDnhBXl,Ganeshy61937805
49,2021-05-30 20:54:59+00:00,1399107091839668224,"Data Scientist II Job For 5-8 Year Exp In Honeywell Hyderabad / Secunderabad, India – 3349219  

                Skills -Bachelor's or Master degree in Computer Science, Click to know more. https://t.co/vx0NwbaSgG",getjobsnotific1
50,2021-05-30 20:52:29+00:00,1399106461448421379,@seethaphal_2 Aayana Hyderabad ni baa teesthadu,reyamithh
51,2021-05-30 20:50:12+00:00,1399105887038590985,"#jagan420 #AndhraPradesh #Hyderabad  #KCR #ktr #Amaravati #YSJagan  #Bjp #TDP #Telangana #Vote4Cycle #SaveAPfromJagan  #Ysrcp #YSJaganFailedCM #SaveAmaravati #CBN #Vizag
 #tirupati #YSRCPExposed 
#SaveAndhraPradesh
#ResignJagan #2YearsOfJaganFailures https://t.co/xk1d7FczI3",MahaMetha
52,2021-05-30 20:48:54+00:00,1399105558909652993,"Oxygen concentrator 🆘- Delhi/#NCR #Patna #Varanasi same day delivery
#Hyderabad #UP

➡️ 9 Litre Home Grade
➡️ 5 Litre Medical Grade
➡️10 Litre Medical Grade

✅ verified
✅ Payment on Delivery 
✅ 1 year service warranty 

Contact : 8433365688

At very reasonable price 
#oxygen",joy_david100
53,2021-05-30 20:47:43+00:00,1399105262343106560,"#Hyderabad
Need #Blood Type :  B-negative
At : AIG
Blood Component : Need B-ve plasma from #Covid19 recovered patient
Number of Units : 2
Primary Number : 7064220086
Secondary Number : 7978082228
Via: @PriyansuSankar
#BloodMatters
Powered by Twitter https://t.co/3djP7StDhT",BloodDonorsIn
54,2021-05-30 20:47:32+00:00,1399105216281251845,"#jagan420 #AndhraPradesh #Hyderabad  #KCR #ktr #Amaravati #YSJagan  #Bjp #TDP #Telangana #Vote4Cycle #SaveAPfromJagan  #Ysrcp #YSJaganFailedCM #SaveAmaravati #CBN #Vizag
 #tirupati #YSRCPExposed 
#SaveAndhraPradesh
#ResignJagan #2YearsOfJaganFailures https://t.co/tITzBRtwo8",MahaMetha
55,2021-05-30 20:46:28+00:00,1399104946604175361,"#Hyderabad 
@asadowaisi 
#COVID19 
#COVID 
#Telangana 
#Jaipur 
#delhi 
#Pune 
#mumbai 
@AbvpHyderabad 
@ABVPRaj https://t.co/048jiSJl7b",Manups68630486
56,2021-05-30 20:43:37+00:00,1399104230107934721,@Rammy432 @thegoyal @SonuSood @SoodFoundation Where u stay in hyderabad so that we can visit to ur residence and we try do for need of groceries,Ganeshy61937805
57,2021-05-30 20:42:47+00:00,1399104022787801095,"#jagan420 #AndhraPradesh #Hyderabad  #KCR #ktr #Amaravati #YSJagan  #Bjp #TDP #Telangana #Vote4Cycle #SaveAPfromJagan  #Ysrcp #YSJaganFailedCM #SaveAmaravati #CBN #Vizag
 #tirupati #YSRCPExposed 
#SaveAndhraPradesh
#ResignJagan #2YearsOfJaganFailures https://t.co/kG0myaNDzQ",MahaMetha
58,2021-05-30 20:42:11+00:00,1399103869590794241,@sudhakarudumula In addition - to - PVNR Expressway - a 11.6 km long elevated road connecting the Hyderabad International Airport with Mehdipatnam. Chief minister Y.S Rajasekhara Reddy laid the foundation stone for the project. It was opened to the traffic at the end points on 19 October 2009.,DrRSRHM
59,2021-05-30 20:42:07+00:00,1399103855309201408,@UnfilteredTales Early 2000 to Hyderabad and Coimbatore. Was intrigued by the whole flying thing then.,varunkrish
60,2021-05-30 20:41:15+00:00,1399103635401936897,"Allu Sirish shares first look of upcoming film ‘Prema Kadanta’ on his birthday! https://t.co/h0Ve8uK5ik Hyderabad: Telugu actor Allu Sirish has redefined the meaning of love in the new posters as he announced the title of his upcoming film ""Prema Kadanta...",allplacesmap
61,2021-05-30 20:40:42+00:00,1399103495723130882,"@vfsglobalcare hi sir/mam I booked my appointment on 26-5-2021 in vfs Hyderabad (uk)due to lockdown restrictions vfs closed till 30-5-2021, if I sign in to my account I got this notification (attached below ). can’t I relocate or book a new appointment to another available vfs? https://t.co/TcA5FoF9k9",RitheeshInduku2
62,2021-05-30 20:37:42+00:00,1399102744296710145,"@SonuSoodArmy @SonuSood @SoodFoundation @FcSonuSood Sir, I from  Hyderabad,  my contact no.9703347786
e-mail ID :-
paulpraveen.aa@gmail.com
Thank You, With Best Regards.",PaulPra68171495
63,2021-05-30 20:36:31+00:00,1399102444035059718,"@timesofindia Times of India #Hyderabad posted that it had only 1,801 new cases with just 16 deaths. As far as I trust my math that should be lower than #YogiAdityanath 's. @KTRTRS isn't it🤔?",durga_mounika_
64,2021-05-30 20:34:59+00:00,1399102057974435850,"@SoodFoundation
Sir please help me to pay my son school fees
Irshad from Hyderabad 8328435780",irshad07881881
65,2021-05-30 20:31:28+00:00,1399101175329218563,@gsaikumar15 @SonuSood @KTRTRS @MinisterKTR @KTRoffice  @imAkbarOwaisi @asadowaisi   please help our brave police men from hyderabad. @HiHyderabad  @JustHydThings,khanzzirfan
66,2021-05-30 20:28:46+00:00,1399100494862184453,"@Shahnidhi69 @TanzeenaKhan1 @BennurDarpan @justobserving_0 @ndtv @ggf_india Beef ban poore India mai nhi hai..
The states which are having majority of beef eaters like Hyderabad, goa, etc. Can have beef legally coz beef ban se unko problem thi..
Toh UP, Punjab, Haryana mai farm bills hatao coz unko problem hai.. simple",djhaardy
67,2021-05-30 20:28:40+00:00,1399100470526939138,Telangana extends Covid-19 lockdown till June 9 with seven-hour relaxation; Check Hyderabad Metro timings https://t.co/x626F10L4y,TimesofNewsHUB
68,2021-05-30 20:25:55+00:00,1399099775820058624,@SonuSood @SoodFoundation Sonu sir iam ready to pay money for dat cute angle because of you only Sir.If a police person only suffering.Then wath about common people.Sonu Sir if Telangana police not take action then cal me Sir.Iam ready to obeay ur order.Iam from hyderabad only my number 8309907770,Ganeshy61937805
69,2021-05-30 20:25:30+00:00,1399099672929652738,"@manaspratim10 Guten Tag, here is your unroll: Yogi ji vowed to rename Hyderabad as Bhagyanagar, and BJP pulled a… https://t.co/bykcV6kJm8 Share this if you think it's interesting. 🤖",threadreaderapp
70,2021-05-30 20:23:43+00:00,1399099224390717440,@HumanRightPasha Hyderabad,_OfficiaIbrahim
71,2021-05-30 20:23:06+00:00,1399099066189975553,"మాజీ ప్రధాని పీవీ నరసింహారావుకు నివాళిగా నెక్లెస్ రోడ్ పేరు పీవీఎన్ఆర్ మార్గ్ గా మార్పు
#Hyderabad #PVNarasimhaRao #PVNRMarg",rajendra539
72,2021-05-30 20:21:18+00:00,1399098616304869382,@DKShivakumar @TelanganaCMO @KTRTRS Hello sir I am Indian Hyderabad from Qatar next Bangalore Karnataka state CM DK Shiva Kumar coming soon Congress party,shaikje33206328
73,2021-05-30 20:15:05+00:00,1399097050382278656,"@devikaamathur @charan_tweetz @ThinkActTank @xMissChocoholic @ActivistTeja Sai Sir is my best man for Hyderabad.
🙌🙂",ayushk_909
74,2021-05-30 20:15:01+00:00,1399097034183872513,"Explaining the benefits of Electric Vehicle to Homies.
#pureev #scooters #ev #electric #bike #Telangana #Hyderabad #Kamareddy #IIT #bhfyp https://t.co/Ma6MdlRvbp",pureevkamareddy
75,2021-05-30 20:11:33+00:00,1399096162997571584,Youth left with bloody face for violating lockdown in Hyderabad - The New Indian Express https://t.co/Rtrh7v1xyt,SyedFah47526194
76,2021-05-30 20:11:12+00:00,1399096073709244417,@rachitjaain Ata hu Hyderabad batane tujhe,mayankredkop
77,2021-05-30 20:10:49+00:00,1399095978720911362,"@mcmuffin786 I think there's more than one actually, not sure how many exactly tho, I'll ask my mother in the morning (she's from there Hyderabad so she'll know) also a lot of people saying under the post taht this is DHA Karachi",KamikazeKarela
78,2021-05-30 20:08:54+00:00,1399095494551302145,"Hyderabad Metro Rail services : లాక్ డౌన్ సడలింపుల నేపథ్యంలో హైదరాబాద్ మెట్రో రైల్ సర్వీస్‌ల వేళల్లో మార్పులు 
#Hyderabad | #metrotrain | #lockdown 
https://t.co/ifrQHPeiTA",TV9Telugu
79,2021-05-30 20:07:26+00:00,1399095127516221445,Dear @CarlsJr when are you going to start ur store in Hyderabad?please let me have ur burger before covid eats all of us,Arsenalzforlife
80,2021-05-30 20:02:47+00:00,1399093957129244675,"Oral drug to treat 'black fungus' ready for technology transfer- IIT Hyderabad Researchers

#blackfungusmedicine #blackfungus #IIThyderabad",know_your_hr
81,2021-05-30 20:01:44+00:00,1399093692812701700,Solar installation sindh solar house hyderabad AOP https://t.co/jogVG4SMCT,IrfanCh60708538
82,2021-05-30 20:01:20+00:00,1399093591352348673,"Hyderabad: Chinna Jeeyar backs Anandaiah's medicine
#AnandayyaMedicine #CoronavirusIndia  
  https://t.co/K9co9P0MWh",SarithaKothuru
83,2021-05-30 20:01:14+00:00,1399093563632230401,"#Hyderabad Need 2 units A-ve @ AIG Hospital, Gachibowli. 
Call 9985162737
#Blood via @For_Bhagyanagar cc @warasigudasai @WeAreHyderabad @rapolu_nikhil #BloodMatters",BloodMattersorg
84,2021-05-30 20:00:59+00:00,1399093501376274440,"India Property For Sale
₹14,000,000 - For Sale 4 bedroom villa Hyderabad, Hyderabad, Andhra Pradesh #4321PropertyIndia
INFO: https://t.co/5whTvK9fm9 https://t.co/kBnlyl2NTf",4321Property
85,2021-05-30 20:00:35+00:00,1399093400742334467,@daksinvrindavan @shilpakolte @UshaNirmala @centerofright Happy to support as well! And was grt getting a reply back from @daksinvrindavan on whatsapp when we made a small contribution! Pls let me know as well how I can help for the Hyderabad one,harinigkrishnan
86,2021-05-30 20:00:13+00:00,1399093310342373376,"@diptisinghania @RajeshkjrRajesh @arunbothra @Sisyphuskafka Have given a couple of leads to patient who will come stabilise the patient and take them 
ECMO bed is available in Delhi and Apollo Hyderabad also perhaps ,trying in Kolkata 
The main issue is funds",Pratiks74026334
87,2021-05-30 19:57:08+00:00,1399092532785553408,"Air Ticketing Executive Ground Staff Cabin Crew Job For 0-3 Year Exp In Freelancer Kamaljot Kaur Hyderabad / Secunderabad, Pune – 2931045  

                Greetings from Click to know more. https://t.co/uzPKM5fkky",getjobsnotific1
88,2021-05-30 19:57:01+00:00,1399092504016740352,"#Hyderabad
Need #Blood Type :  AB-positive
At : KIMS
Number of Units : 2
Primary Number : 8879974466
Secondary Number : 8919556241
Via: @ARP_LEO
#BloodMatters",BloodMattersorg
89,2021-05-30 19:56:33+00:00,1399092386626641921,"@KTRoffice 
Request for Covid testing center in Shyamlal Building, Begumpet, Hyderabad.
RBI Qrts, Tatachari Colony, Basthi Dhawkhana 
Surya Mahadeva",PressreleaseM
90,2021-05-30 19:51:26+00:00,1399091097716989954,"#Hyderabad
Need #Blood Type :  O-positive
At : KIMS Kondapur
Blood Component : Need Plasma A+ve of #COVID19 recovered patient
Number of Units : 2
Primary Number : 8977664433
Via: @shubhampanchari
#BloodMatters",BloodMattersorg
91,2021-05-30 19:51:10+00:00,1399091032650764289,"#Hyderabad
Need #Blood Type :  A-positive
At : Basavatarakam
Blood Component : Need Blood A+ve
Number of Units : 3
Primary Number : 7893991145
Secondary Number : 9491381145
Via: @harish934700
#BloodMatters",BloodMattersorg
92,2021-05-30 19:51:10+00:00,1399091030574583809,"Around 3 million women in Hyderabad but I just had to fall for someone 2000 miles away, I'm fucked🤡.",idowhatiwantmf
93,2021-05-30 19:50:09+00:00,1399090775649046539,"@army_shiba If it’s Shiba reach to 1$. 

50%of money I will donate to old age home( @hyderabad) . 

I don’t know when it could be reach to 1$.
Waiting for some miracle to $shib 

Trust me @VitalikButerin @elonmusk",shravansanthu1
94,2021-05-30 19:48:44+00:00,1399090421192544256,"#Hyderabad
Need #Blood Type :  B-negative
At : KIMS, Gachibowli
Blood Component : Need Blood B-ve
Number of Units : 2
Primary Number : 7702852469
Via: @Volunteer4T
#BloodMatters",BloodMattersorg
95,2021-05-30 19:48:28+00:00,1399090352305283079,"#Hyderabad
Need #Blood Type :  A-positive
At : Star, Banjara Hills
Blood Component : Need Blood A+ve
Number of Units : 2
Primary Number : 9182012735
Via: @SrinivasMvds
#BloodMatters",BloodMattersorg
96,2021-05-30 19:48:27+00:00,1399090349377687553,@akshae_golekar @Tejasvi_Surya @narendramodi That you need to figure out. My company is vaccinating me free of cost. Same is the case for many of my friends. Currently they are doing for all employees in Bangalore and Hyderabad.,indian90397556
97,2021-05-30 19:47:56+00:00,1399090216082710528,"#Hyderabad
Need #Blood Type :  A-positive
At : Renova Neelima
Blood Component : Need Blood A+ve
Number of Units : 2
Primary Number : 9951464223
Secondary Number : 8639081183
Via: @SdSalman7862
#BloodMatters",BloodMattersorg
98,2021-05-30 19:46:59+00:00,1399089979599429632,"#Hyderabad
Need #Blood Type :  O-positive
At : Osmania Hospital
Blood Component : Need 2 Units of O+ve Blood.
Number of Units : 2
Primary Number : 9951235303
Via: @PranayGoud2001
#BloodMatters",BloodMattersorg
99,2021-05-30 19:45:12+00:00,1399089529231794176,"#Hyderabad
Need #Blood Type :  A-positive
At : Star Hospital Banjara Hills
Blood Component : Need 2 Units of A+ve Platelets.
Number of Units : 2
Primary Number : 9440295950
Secondary Number : 9581235145
Via: @KALYANKTRS23
#BloodMatters",BloodMattersorg
100,2021-05-30 19:44:37+00:00,1399089385182621698,"#Hyderabad
Need #Blood Type :  Any group
At : Rainbow hospital Banjara Hills
Blood Component : Need 2 Units of Blood of Any Group.
Number of Units : 2
Primary Number : 9491679488
Via: @SrinivasNANJAP3
#BloodMatters",BloodMattersorg
101,2021-05-30 19:44:07+00:00,1399089256262516740,"@rkdevar @BharadwajSpeaks @MNageswarRaoIPS Currect.  The real and ancient name of the city is GOLLA KONDA.  That otiginal name must be restored.   
Repeat with me:. GOLLA KONDA  not Hyderabad not Bhagyanagar.",Smtank2
102,2021-05-30 19:43:32+00:00,1399089110506086401,"#Hyderabad
Need #Blood Type :  B-negative
At : AIG, Gachibowli
Blood Component : Blood
Number of Units : 1
Primary Number : 9703575207
Secondary Number : 9703575207
Via: @ArjunPai
#BloodMatters",BloodMattersorg
103,2021-05-30 19:42:15+00:00,1399088789423726593,"#Hyderabad
Need #Blood Type :  O-positive
At : Global
Blood Component : Need O+ve blood
Number of Units : 2
Primary Number : 8332949341
Via: @rowdyfans123
#BloodMatters",BloodMattersorg
104,2021-05-30 19:40:11+00:00,1399088268583391234,"#Hyderabad
Need #Blood Type :  B-positive
At : MNJ cancer 
Blood Component : Need B+ve blood
Number of Units : 2
Primary Number : 9742304843
Via: @sivakrishna52
#BloodMatters",BloodMattersorg
105,2021-05-30 19:39:11+00:00,1399088017973944323,LATEST NEW JOBS IN GOVT OF SINDH OFFICE OF EXECUTIVE ENGINEER HYDERABAD https://t.co/ygz3aJoImc,ashareb1975
106,2021-05-30 19:39:03+00:00,1399087983567937537,Hyderabad: Chinna Jeeyar backs Anandaiah's medicine #TridandiChinnaJeeyarSwami #Anandaiahmedicine #Covidtreatment https://t.co/WKYfv5gRj3,TheHansIndiaWeb
107,2021-05-30 19:38:51+00:00,1399087932443668483,"@AgumamidiRamesh Bonjour, please find the unroll here: Yogi ji vowed to rename Hyderabad as Bhagyanagar, and BJP pulled a… https://t.co/bykcV6kJm8 See you soon. 🤖",threadreaderapp
108,2021-05-30 19:37:12+00:00,1399087518180462592,"#Hyderabad
Need #Blood Type :  A-negative
At : Asian Institute of Gastroenterology 
Blood Component : Need A-ve blood
Number of Units : 2
Primary Number : 6281051043
Via: @LifeIsMoreToDo
#BloodMatters",BloodMattersorg
109,2021-05-30 19:35:03+00:00,1399086976683233284,Hyderabad: Revanth Reddy gets relief in cash-for-vote case #RevanthReddy #cashforvotecase #SupremeCourt https://t.co/VGgWCSrqVc,TheHansIndiaWeb
