,Image Name,Image Source
50,Eating and drinking while driving - Why it can land you £100 fine and three  penalty points | Express.co.uk,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTauf7cl4uNjMIZkMAFOzT7-KFlov2GfW5xBA&usqp=CAU
51,woman eating while driving Stock Photo - Alamy,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRexYHT3EYGC_TCo42-3eEjsLgNc8ci922jzg&usqp=CAU
52,Is Eating While Driving Illegal? | NW Injury Law Center,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcREQNMbSdymqNEMCKAFlMlYdheFJRFqRyxuww&usqp=CAU
53,Eating While Driving: Is It Illegal? - Drive with Us Podcast,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSSTtbV5E-sr2Ldoy8XoPzATPUgwjKPkdouTQ&usqp=CAU
54,"Eating While Driving Images, Stock Photos & Vectors | Shutterstock",https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ-YklhLr-2DQ44kCJgwtrmsML8ldhawLzsOA&usqp=CAU
55,"Eating sandwiches, putting on makeup behind the wheel could land you a fine  – Coast Mountain News",https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTpPYsGcBTqov1-CxwvHufrR9A_r1kzZYfnKw&usqp=CAU
56,Taking more caution while driving – The Voice,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSJ3Rgqunz_VxrVOUe1_cBX2NfO9rZkA4_geA&usqp=CAU
57,"Erin Zacharda on Twitter: ""No texting, eating, smoking, doing your makeup while  driving. No problem. But no coffee while driving?! Big problem.… """,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQzLnTRiU4TKon7fhNwHmH9ve7vvA-74iBzhQ&usqp=CAU
58,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ9xhM1fShS622bEVY7J-nrEhtfiaf2YrkhAieA1IlJC7R3rXXr&usqp=CAU
59,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ9xhM1fShS622bEVY7J-nrEhtfiaf2YrkhAieA1IlJC7R3rXXr&usqp=CAU
60,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcReYjqVGzUqIE4NlFTL2BRQ_b4gHthgO3EYfZl42Gk&usqp=CAU
61,Eating while driving is almost as bad as texting | Citation Nation -  Traffic Ticket Defense | 1-855-411-CITATION,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRkObpNPeNKTc2kkWNStrJJCHUPKL7fnXMuiw&usqp=CAU
62,Eating and Driving: How Much Do Those French Fries Really Cost? | The Zebra,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRXw7_Y3pXKUfCfhZuPmomb7LC11tK8wtQtwQ&usqp=CAU
63,Is Eating While Driving Dangerous? Do You Eat And Drive? [Polls],https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRHtO2lWBqOh8fN659MOzFAW70xDgFVyEurlA&usqp=CAU
64,Driving Safely While Eating? Not Possible.,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQCRV0hnLwx_9dztcR2NeQfphMbbVqBdfFW7Q&usqp=CAU
65,Hungry man driving his car while eating food in the traffic Stock Photo -  Alamy,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTO-vLxqYSTAE6A7Fn5_65MFM283qg0BOYR8w&usqp=CAU
66,Eating and Driving: How Much Do Those French Fries Really Cost? | The Zebra,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTvl1rLybrx7rXTFgPo6JdpJGpxJ0yIElYK5A&usqp=CAU
67,648 Eating While Driving Photos and Premium High Res Pictures - Getty Images,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRitxQK38fctKYtm41TqFG8Gcz1uAv_YLeTrA&usqp=CAU
68,"Young Woman Eating Sweets While Driving Car Stock Photo, Picture And  Royalty Free Image. Image 13961240.",https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ6T1f1ivN1Pay9B1y1HEcu_Iu3IjjQAQZdDA&usqp=CAU
69,"Eating While Driving Images, Stock Photos & Vectors | Shutterstock",https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQAHvGIkjDF4ZxH1CQq8WIWY_2-lHDRyTOnQQ&usqp=CAU
70,"1,226 Eating While Driving Stock Photos, Pictures & Royalty-Free Images -  iStock",https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT5AOUjk9hEstP6HCZLxWZkY98DiK1UV1c9Og&usqp=CAU
71,Eating while driving Stock Photos & Royalty-Free Images | Depositphotos,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRQ6ID7fDXzpbkDJyPJrl--2zQhqeRlQDvVOA&usqp=CAU
72,648 Eating While Driving Photos and Premium High Res Pictures - Getty Images,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSsvnn36ARKduKYsjWPKvYrmqxauNxnBgX4Tw&usqp=CAU
73,Eating While Driving & The Top 10 Most Dangerous Foods,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQRVVraKxGLsEIWat5_Xwsdm1-hp_m8dmx8_Q&usqp=CAU
74,Stop Eating While Driving - My First Car Guide,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTjBDt8ytbg1wXKgDWCGDqvSXM8ctkjj2Gypg&usqp=CAU
75,Sponsored Content: The Dangers of Eating While Driving » Urban Milwaukee,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSriDvyOh8NiTGGR_iZKNeyxkrlhksZgiAxrA&usqp=CAU
76,"Drinking coffee or water while driving could see you hit with £5,000 fine  and nine penalty points",https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRYwDi-gL0ux5qFluMdgRVYILstq3l-32_TKw&usqp=CAU
77,The Dangers of Eating & Drinking Behind The Wheel | Distracted Driving,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQonLhiYcB5SqGf9E5iWbQ438NrdSjQ4u6PIg&usqp=CAU
78,Eating and Driving: Is It Dangerous?,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT501jyc5r19uo2Rxo6LRQHJKi81h0-eo9TOA&usqp=CAU
79,648 Eating While Driving Photos and Premium High Res Pictures - Getty Images,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTyeXiQFkIjZODPPhn9MtIwYYsZtOyUHemRdQ&usqp=CAU
80,"Eating While Driving, Art Print | Barewalls Posters & Prints | bwc26748679",https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRBjkr3f64tkL6fsJ4ytPfNdPJBEQkdpNVjCw&usqp=CAU
81,Claimify | Distracted driving - eating and drinking behind the wheel,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQBAdGzzHoGH02ojC2pgCaO14wiLWEZLSaCUQ&usqp=CAU
82,Distractions on the Road: Eating while Driving Upland California,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQiHps7K69jOTyimhtrUBqb26feZ7_pN60Zrw&usqp=CAU
83,Careless Man Eating a Sandwich Stock Footage Video (100% Royalty-free)  13448549 | Shutterstock,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQrECp1v5T3bBjQHvmSUuX4xQhJVyRj4jCBiw&usqp=CAU
84,The 10 Most Dangerous Foods to Eat While Driving | WIRED,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRFJLz3cKQQp8zuNYDnZDEbmGFQ8go7VIshVw&usqp=CAU
85,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSdQRaUe5gtKoHXFNzWIMg_ZaXxLeJKHWGkSBn7-TBVoQthDW1y&usqp=CAU
86,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQqLIbElMSZA6iyt2xfB0oZA5HkSxWyTQXRQkC1f51CRMnCHJCE&usqp=CAU
87,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT6ryVUTpJ5VwMAFtsRjdauaeNUzE0MtsbK8tXIRuJcYlVAjy-i&usqp=CAU
88,woman eating while driving Stock Photo - Alamy,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRFF2UAtOV_XoOq__bDxEDuM0xv-zSeJ-EP3w&usqp=CAU
89,Eating While Driving GIFs | Tenor,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRyBzA8pxHZqf9IYRg5OJqk1LT7o1F2_J13NA&usqp=CAU
90,Eating While Driving?,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ2IpWD-SFEPhErsAmgUWX4UjsJFsN_B0SSYA&usqp=CAU
91,7 Common Causes of Distracted Driving and Their Potential Consequences -  Areas of My Expertise,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQpiMQOskafeavFvS8s1aRA06IF5SzsLVHkxw&usqp=CAU
