,Image Name,Image Source
40,Solved 1. Nick is texting and not paying attention to his | Chegg.com,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRTTXXLVm5ThxEVXWl2NgZtkGzgHWC3ICuwcQ&usqp=CAU
41,Driver Was Not Paying Attention And Drove Into The Back of Another Countach,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRgGVVT6JBadOTq96iYI6p2hWcxOTghX8lwJg&usqp=CAU
42,Driver Clearly Not Paying Attention Barrels through - One News Page,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQQucAoUhgbDlrDYgc-PRqJ8jZ46dWWrWM2aw&usqp=CAU
43,"Driver was not paying attention, crash ensues - English - 24ora.com",https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTRy3jsdW_e31ZqoQy0d6DyL7nT1XgLuvfAyQ&usqp=CAU
44,Car tech to guard against distracted driving,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTA37tizeNH97ImAK29Mpo7kuTwqY5sUZPb_Q&usqp=CAU
45,"Man Texting While Driving, Not Stock Footage Video (100% Royalty-free)  9300758 | Shutterstock",https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRaf4tVcalOvdtJKzBf5Vi9OU2lAV5d_vj9NQ&usqp=CAU
46,Tesla blames driver in last month's fatal crash with Autopilot engaged |  Ars Technica,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT7cBZMOcRvdzYEeaAhxUZibHqjHhH6nzcm8Q&usqp=CAU
47,"Another crash on Tesla Autopilot, another driver admits to not paying  attention, was cleaning his dash - Electrek",https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTSIrK5P4V5fMQSoHw2wkuRRPFg8k1puLn47A&usqp=CAU
48,Speeding driver not paying attention: IdiotsInCars,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTiSZXAslJ6pjhqG9jW0MbOVAOaZj4Mg7Lcqw&usqp=CAU
49,Solved A 74 y/o man was not paying attention as he tried to | Chegg.com,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRA3m-91gwsn2izavA9-z3GBozqFHKptMzYVQ&usqp=CAU
50,Investigation indicates driver was not paying attention in single-vehicle  crash that killed him in Statesville,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTF_BX7JMRLyObtiPib82DwVb8YubzfUC74Lg&usqp=CAU
51,Witness: NYPD Tow Truck Driver Who Ran Over Elderly Man Was 'Not Paying  Attention' - Gothamist,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTvKthd-eXMWMy-HFI3_SxeZM6iaDoSSLHTYg&usqp=CAU
52,"Young handsome man talking on cell phone while driving and overtaking, not  paying attention to the road and traffic. Free Photo - Nohat - Free for  designer",https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTMtiPmGjfmHiq6AcLyGDQZcr6IVKIThLNsbg&usqp=CAU
53,"Driving too fast, not paying attention caused fatality by MTA bus driver:  report - New York Daily News",https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQKyk_rXMYH9ftoCMta46VhDvl7pEaLxS-Ofg&usqp=CAU
54,ADHD and Driving: 8 Tips From a Specialist | Understood - For learning and  thinking differences,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTrCI_5B_W5ItvZ1l2TI2ZRAe0lDLMjkRO9lA&usqp=CAU
55,Pay Attention to These Signs That Say Your Driving Skills Are Declining! |  Lifehack,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRZraWo-d-QH8mYFFXK-0XegUNY03hYmZeWog&usqp=CAU
56,"Man Texting While Driving, Not Stock Footage Video (100% Royalty-free)  9300758 | Shutterstock",https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTw8oFKTO9xvmOlUGbePfrSExbuoipNjlzBYw&usqp=CAU
57,Understanding Different Types of Driving Distractions in Illinois | McHenry  County Car Accident Lawyer,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRQ-G5jvvw2083smLiKiTMQwVx0hY2Owft95w&usqp=CAU
58,"Driver in Hong Kong bus crash that killed six suspected of 'not paying  attention', sources say | South China Morning Post",https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSAqSYvSIfPfyCxlwWMnRR0lB_PdveLHSgpTQ&usqp=CAU
59,How bad are Seattle's drivers at paying attention?,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQkp-lLtXg6Q4cVoiR4xSnCLjOXW29KAKNOCQ&usqp=CAU
60,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS_ga-6JSZ5xmBzXPUpzNNCXg14JC_AeWkFb_OMDRbjTGXlvUHH&usqp=CAU
61,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTxXziCHRkdpGouEjWGWvuE4r2M2Jx8PC48WkgRmzOV_ngu2UOz&usqp=CAU
62,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRz1QMDRcUDCnxRqlzSTTgPXV2i_NyLJK6jq-De-QWoE59b2Ul4&usqp=CAU
63,Automaker trade group backs guidelines for driver assistance systems,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRctfwmmLbZU6Ph37N9xYO6jSbEN7oKKLIsYA&usqp=CAU
64,She Is a New Driver and Did Not Pay Attention': Parking Ticket Appeals |  NewCanaanite.com,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSscoCIEtQbl-QWmfdjl53mb9llI022WOKJMg&usqp=CAU
65,"Man Sitting In Car With Mobile Phone In Hand Texting While Driving Stock  Photo - Image of side, danger: 178390524",https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRT9dhw5AHj66_YSfE7WW1yvmTGUka8J5R5jA&usqp=CAU
66,"Peter Flax on Twitter: ""Anyone who thinks Uber shouldn't be liable should  watch this video and imagine jurors watching their back-up driver not pay  attention as.a 4300-pound beta-test ""self-driving"" car rams into",https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSBrXzZYW9kJ9jf44YRTsiOy3PTnt-F22WGcA&usqp=CAU
67,"Hong Kong bus driver suspected of ""not paying attention"" in crash that  killed 6, injured 39 - shanghaiist",https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT0HYPneMu8czlSewCOtdyY7Uctv4IcGfFKmg&usqp=CAU
68,Ohio Distracted Driving Awareness Month - Distracted Driving Attorney,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTvMWPTKhH7HC7bbvcNhbM_gIvWm1F8tl3dmA&usqp=CAU
69,Viral Footage Shows Tesla Driver & Passenger Sleeping,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR0B0dMbh2UUMuv62Iq4QTKZUKXP1YXH-Xx9g&usqp=CAU
70,Triumph Street Triple RS - Drunk or not paying attention driver. - YouTube,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRXvbVwfCrhm9702qfPpsO8N9JEEuHJh64T1w&usqp=CAU
71,A Minneapolis Police Officer Gets Hit By Inattentive Driver,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSYBSWulZJh-HXyFGSaXysUd8BFHpqkb2Rgyw&usqp=CAU
72,Defensive Driving Chapter 5 Preventing Collisions In order,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQPpA85iaIy3pDG7kMr9vDhyDhYNcWQcrgDbw&usqp=CAU
73,"Free Photo | Young handsome man talking on cell phone while driving and  overtaking, not paying attention to the road and traffic.",https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSTQIjZU29OvkiaODB3vkL1PqR8oWsEw11-gA&usqp=CAU
74,Kvyat reprimanded for not paying attention | Reuters.com,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSUQYjHSPZcMkJulXN6L6fyvmOmpBlh73Etxw&usqp=CAU
75,"Autonomous Cars Should Pull Over If Driver Is Asleep, Thatcham Says -  autoevolution",https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSj_On2UhaoUhiov1Enz-vXMlY1zbnN2mj8rw&usqp=CAU
76,"Human error causes nine in ten truck accidents in Sweden, report claims |  World Highways",https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRKfVrzAoOMQOjJoWdXtVPK9yTs-7EiGcMoEg&usqp=CAU
77,Volvo driver clearly not paying attention in the slightest: TerminallyStupid,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSghXlW4rZxujowrCQ266-0p7tz225Ijc4J-g&usqp=CAU
78,Tesla's Driver Monitoring System Via Its Cabin Camera Is Expanding |  Redmond Pie,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTPcnWTZWFv4MvDNI_Ram3gYYZoo9I0iTym5A&usqp=CAU
79,"Novice driver pay attention, your car is not so hypocritical at all, these  4 behaviors do not hurt the car at all | DayDayNews",https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR6mVb0dwSBVYXdQk99ICnbUOXlv1SpvkwdWQ&usqp=CAU
80,How to handle people who drive while doing other things? – Cafferty File -  CNN.com Blogs,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQtjEHr4oN8geGcg0gFKrDZKJaDVQTqcbkTZQ&usqp=CAU
81,"Culture, your company, and your turnover - A few tips - FreightWaves",https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQZTPVSo60IDfqsBG8R6HfPTmQTw9OWdXv53A&usqp=CAU
82,Police: Teen Driver In Fatal Kendall County Crash 'Not Paying Attention' –  CBS Chicago,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTm8VzUKEGWQhIgeP0k4DFFe8fDW10Op0cAXQ&usqp=CAU
83,Tesla Says Fatal Model X Autopilot Crash Caused by Driver,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTqm1P44epSSfdIqW4xCPPXcoYgl2svIZyQRg&usqp=CAU
84,"PATRA, GREECE - FEBRUARY 7, 2019: BlackVolkswagen Golf Scratched In Traffic  Accident. The Driver Does Not Pay Attention, The Vehicle Has Also Very Old  Cracked Tyres. Stock Photo, Picture And Royalty Free Image. Image 127945257.",https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTm4aFDgAUorSgUTuifQdSRrFRZjBCQ8zggiQ&usqp=CAU
85,"One People Pay Attention Stock Illustrations – 10 One People Pay Attention  Stock Illustrations, Vectors & Clipart - Dreamstime",https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRHEaaXbcUIUlznwH5-amrSveQw3LhM67Gygg&usqp=CAU
86,Dangerous Situation Stock Photo - Download Image Now - iStock,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQsjMtfZDQ4qbdkqrwG3s0xevikwF0LROn4_w&usqp=CAU
87,3 Ways to Pay Maximum Attention While Driving - wikiHow,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR2x3HI5ssbyiYLTCkaZiASCpXcDNmELCOpVw&usqp=CAU
88,Driver and girlfriend in the car not paying attention to road both using  smart phones and texting while driving. | CanStock,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQQG4ts09kj898wan9hqZhgcgAOJr-uU1M9cA&usqp=CAU
89,sleeping Archives,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRb7rmzVW8v_zXkd6v5wFSeEKbf9EqiIe82ag&usqp=CAU
90,PASSING ON BAD DRIVING HABITS TO YOUR TEENS (PART ONE) | Free DMV Practice  Tests,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTQ8xTWvETo2Wvtl3zRyi5vif0FiN5hQ3EL1A&usqp=CAU
