,Image Name,Image Source
22,Do You Know the Three Types of Distracted Driving?,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSYLBw4H4Y0gAU-vI1Xt-LBx_nSMRiNk_OssQ&usqp=CAU
23,8 Major Driving Distractions and How to Avoid Them,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTr3MOorq3CtepIn2t5F7Idt9bZ4Fa_k0X2qg&usqp=CAU
24,"Types of distracted driving: Visual, manual and cognitive",https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTeNJF_Ax2WlBUoaDsyAAcUenLf30jPXIfYWA&usqp=CAU
25,Reducing Distractions While Driving Could Save Your Life - Red Classic,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcREa1kMGPERFAq1W3y-xq-kcWaVllzWraeBXw&usqp=CAU
26,Top 10 Driving Distractions | Bluefire Insurance,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRCJS1sGi_QlW8YMJZ8GjzA7YU6U04N1bKnjw&usqp=CAU
27,Avoiding the Dangers of Distracted Driving : Farmers Insurance,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTBUiK9HFbZVcZSj3t1QwntX9FcTHXAxaCHjA&usqp=CAU
28,The Causes of Distracted Driving | Allstate,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRJQVx5vGTJPycuVxP7gaOvFUbrQ87HHCJLGw&usqp=CAU
29,6 Tips To Avoid Distractions While Driving,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSJAA8fizkPHdvpAzye5jK-EKZOmjWA3nmIVw&usqp=CAU
30,"Cognitive, Visual, & Manual Driving Distractions - Flagger Force",https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSZdub71cK3T0OrJoyTg3rkYNvVwMwsqzVinA&usqp=CAU
31,Three Types of Distracted Driving,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTKQD5dT8bKUV95cQo2XjWtSk0qznsL1z8TaA&usqp=CAU
32,ADHD & Safety: Prevent Distracted Driving,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRN0IMyOeY_UPxXk7IyuAb3WVI8916RsHb_3A&usqp=CAU
33,Distracted Driving Injures and Kills Good and Innocent People,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSdy65d6ZKdP2xu7tBA_3IXnHNBJjmqDSRpnQ&usqp=CAU
34,April is distracted driving awareness month. Here are some statistics about  the critical issue of distracted driving and ways to cope with the  distractions. - MAPFRE Insurance,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQs2BEiu5lYAHUc1L0tDB9iwvil6R9Le_UXCg&usqp=CAU
35,Alarming Distracted Driving Stats You Need to Know | DriveSafe Online®,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRlxE3xcsiRZdLufZ5hQVK_WkEBDZPuk53_NA&usqp=CAU
36,Distracted Driving: Causes and Prevention—It's Not Just Your Cellphone,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR0Vk1-TUBev2vYaanG5soEu__Oa5rEI6MRhg&usqp=CAU
37,Understanding and Preventing Distracted Driving I Woodruff Sawyer,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTBwOL4-wlIUSSSxU20xwE_z6Oe4bjlsr2zmQ&usqp=CAU
38,The Most Dangerous Driving Distractions | Infinity Insurance,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRi7xqmF50FromFaT75HWR-typp9BmRrg3v4A&usqp=CAU
39,Distracted Driving,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSYWY4UTQnrORem1UQVzW9XA4M9MPawzHmsYA&usqp=CAU
40,Top 5 Classifications and Solutions to Distracted DrivingTextNinja,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRfdLD-yYLilfuc6L2kgYcwdULXLoKvLQ3OwA&usqp=CAU
41,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcStcWzRHq1Oe5USD37HsXiHSoNnNFjgFmQCTEYQv5f64ZgLl4HI&usqp=CAU
42,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQT7QSltwDfy5UNvlHrWfE_3Cz2SLt0ydmD6xke8-sTofBpNwoK&usqp=CAU
43,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRz1QMDRcUDCnxRqlzSTTgPXV2i_NyLJK6jq-De-QWoE59b2Ul4&usqp=CAU
44,Avoiding Distractions While Driving Could Save Your Life! | Gene Morgan  Insurance Agency,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRkwgORHVPf7h5e7RZ9BuU1GygDdIw_mpE8pA&usqp=CAU
45,Teen Safe Driving: How Parents Can Help Avoid Distractions While Driving,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQFl0EzwrLir83CezboOL-nsH5hg9oiXNPjVQ&usqp=CAU
46,How to Avoid Distractions While Driving - Neckerman Insurance Services,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS8KKLWaeVbV8Qixt7dTxxKUAEZcR5mEpsK0g&usqp=CAU
47,The Most Dangerous Driving Distractions | Infinity Insurance,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRZ0cj683Nzy-7BBVXTKu9KOfPGLaJa-JP6Rg&usqp=CAU
48,Texting and Driving Accident Statistics - Distracted Driving,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQco1GelJc5dEng3-oqhA7EDUrsxx6ocJKHXQ&usqp=CAU
49,The science of distracted driving: Why can't we stop? | CNN,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSVgNypDmWLmHR11wWfHKXlOAw04-Q5LxQ2HQ&usqp=CAU
50,10 Most Dangerous Distracted Driving Habits | HowStuffWorks,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQW4MnUDrg_ytXWGJwUw5aBDzXeDJ2CE6Rm1A&usqp=CAU
51,Week 3 Driver Distractions > Goodfellow Air Force Base > Article Display,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcToKnP30LYgq_MabKOYq77u2vqAtpXokmhnlA&usqp=CAU
52,Consequences of Using Your Cell Phone While Driving in New York,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSQOH7cGgfemame50r8zVHzQFVKZnu4vGCPcA&usqp=CAU
53,Distracted Driving | GHSA,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSnVf8pQvKg4chZavMTDXBrV25P0Zcm4maY_w&usqp=CAU
54,"Common Distractions While Driving - Goldman, Tiseo, Sturges Personal Injury  Attorneys | Port Charlotte",https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRO44qqtSMkHyiXmC-EBcTmhbGAHDHzqMkrfA&usqp=CAU
55,Distracted Driving - We Save Lives,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSeotVqdckvLLrwDj0h14hISaRFtTJPz0w9oQ&usqp=CAU
56,Females More Likely Than Males to Engage in Distracted Driving,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQG3tHfgbcrBO7cEN-UsVkdGD1CtB1vctZ9UA&usqp=CAU
57,7 Ways to Reduce Distractions While Driving in Fort Collins,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRuD9scHvUgiYf43nY9AUzRhJMljA2dekIsJw&usqp=CAU
58,How to Avoid Distracted Driving | Toyota of North Charlotte,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSgZWMRz-5mbWU93Wqq7FWbZmrNdOvcZtqC2Q&usqp=CAU
59,Up to 27 seconds of inattention after talking to your car or smart phone |  UNews,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQM1gb9L_r9EAQEul576z7vfaYhc4saZoT5_A&usqp=CAU
60,Risks Of Distracted Driving In Las Vegas,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTL65YPp7UyBdbepRIB7SGxTxe1vmnwR4jIbA&usqp=CAU
61,Distracted Driving | Cellphone Use,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR80fnP9L7L9Jfxlgiaxr9AwEnksZKi1ndgyQ&usqp=CAU
62,How to Limit Distractions Behind the Wheel - US Auto Sales,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS2ea1oACZvR-XAv1-QtZ2dZ8VrqWrkf55QeA&usqp=CAU
63,The Real Costs of Distracted Driving & How to Prevent It | MoneyGeek.com,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSox3Yrk9qhFkONJiHGupNxux8XNtkMGrav9A&usqp=CAU
64,How to prevent teen distracted driving – Nationwide,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQa8i23htn2hxk2GDVrSu0ZBJnLHOyIUMjMtA&usqp=CAU
65,New Study: “Other Drivers” Are a Bigger Threat on the Road — Texas A&M  Transportation Institute,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQG7JQBbxJIHZDOvhs6TiaTt-hOuvN0DvGqDQ&usqp=CAU
66,Top Driving Distractions | Denver Distracted Driving Accident Attorney,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTnNpn2uKkLe_t__WcfCMFnE0CjouZOX4Nqxw&usqp=CAU
67,Driving Distractions and How to Avoid Them - State Farm®,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR91ojgaY-NGAmhOPIQ3kkYqMxyeDJBbCCtaA&usqp=CAU
68,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSHG2qiQ8EOQBH2FVgvN8P30C_7zAVGxInlalcT2s9DI8_VLtpS&usqp=CAU
69,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQdXeNA2RWpVZbb9ALffkvOhn2noAk8f-liusC7jsjcIHeQU15p&usqp=CAU
70,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTaLIobpydlXYXXrIqvPEldnK2whDKnv_Q0uAyu3dlAVixldmcc&usqp=CAU
71,What Is Distracted Driving?,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRBemgbyXgS5POqzbQzlROSUwAFvHRrCuVMwg&usqp=CAU
72,Is Distracted Driving Really That Bad?,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcREZMzWMUzn1fZWV7mZ7Bn0sceEglHJ6vOnaQ&usqp=CAU
73,Avoiding Distractions When Driving with Pets,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ2rxKk2waf9y7_GCDUlUeAN9EQ1aY0eQopOw&usqp=CAU
74,California's Distracted Driving Laws: Your Guide | Trusted Choice,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSNtOKGyPtNJBBue0rSn8ihzXfxBat5dcE0OQ&usqp=CAU
75,Distracted Driving | Motor Vehicle Safety | CDC Injury Center,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTqWv07C0L5PlKISfE2GpIPVS0_RaGhSbEptw&usqp=CAU
76,Mobile Devices are a Form of Distracted Driving | Perdue & Kidd,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRWxJ8xV3mlS6_0fsgpD3k7GVeY3GGpiyuIvg&usqp=CAU
77,"San Diego calls on residents to sign pledge to ignore cellphones, other distractions  while driving - The San Diego Union-Tribune",https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQfwjaHpvXPHHKX-KY0IkorrjL02WDX61uv9g&usqp=CAU
78,"More than 2,000 killed by distracted teen drivers in 5-year span: AAA - ABC  News",https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSuP3l0z7v6GoQrpFI8jh3AX9JKlkRY9tRBcw&usqp=CAU
79,"Women drivers 'less likely to be distracted than men', study finds | The  Independent | The Independent",https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS46pUefKEW7EH4JIPY5hGNil5-PsB3cnuRXQ&usqp=CAU
80,Distracted Driving - National Safety Council,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSNEkgd6v3_xthNlXw_YFTL4wQDJQZnst4RDw&usqp=CAU
81,How Much Do You Really Know About Distracted Driving?,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSNTiUTPCwp_JWKGMTHgw-8aMTAywgZxl1eWQ&usqp=CAU
82,Distracted Driving Raises Crash Risk | National Institutes of Health (NIH),https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRryL-f981GeinMmsQIiczlfsaV-PgJExQ7Uw&usqp=CAU
83,5 Uncommon Distractions To Watch For While Driving – eTags – Vehicle  Registration & Title Services Driven By Technology,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRqyPlPh2LrHEQluvspaO6zwonQtt5b4Zk_PA&usqp=CAU
84,"Texting & Distracted Driving: Laws, Statistics, Facts & Dangers",https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSQe7BLHs56R5w1v9N0a_mNeMl7QXKftTxRkA&usqp=CAU
85,5 Dangerous Driving Distractions That Could Kill You,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT-KlY1Q-d0BiX6jo6K7L4Vpozc4LxAHGsf5A&usqp=CAU
86,6 Tips to Avoid Distracted Driving | Phillips Law Group,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQtfBF8uGWK96vbbYGibWzMtRhNjap2oCy_Cg&usqp=CAU
87,Distracted Driving | Motor Vehicle Safety | CDC Injury Center,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQhVn2NTEVk3CZo93cIHZoyuQY5Faoow796tA&usqp=CAU
88,5 Other Distractions While Driving - Park Insurance,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQS36zfAAvDokAVj4yc93pOxVL31KPA2TNFyQ&usqp=CAU
89,Dangerous Driving: 5 of the Most Dangerous Driving Distractions and How to  Avoid Them,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRAbLgYfmlqVxU6b2kiske7kRquPABOgWXOYg&usqp=CAU
90,The Real Reason You Shouldn't Text While Driving - Behavioral Scientist,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR8rIeBCivoHmMylFc-VRmvt07LjqXguF30og&usqp=CAU
91,5 Distractions While Driving - My First Car Guide,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTOgslcp84w5oFN9GaVAIcQyrrduKA9mmPQLw&usqp=CAU
92,Arizona Distracted Driving Laws: Texting and Driving Accidents in Arizona,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQi-CHf4USQHIIS7mu4HrAMfg9fWDZU71r-pQ&usqp=CAU
93,Avoid cellphone distractions while driving| Safety+Health Magazine,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQwSd3Nl1QdaFUDCohBlSxrJJYjoC8h-z3fHw&usqp=CAU
94,Types of Distracted Driving: How Drivers Avoid Them - TRUCE Software,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRLZvVqHhdjBW6lVhCakaBXrKQFVzeOLLd3-w&usqp=CAU
95,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQUb1DV0EofLxxcE9qpqDqLJM102pj_3vJNJFYkXElIkRW6yhyo&usqp=CAU
96,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRNJYmcDMaqnD2hCe2u13YToAwCqgLwZvtN0LwZTgrwkMIHPC35&usqp=CAU
97,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSy0wUC05fpodHNCWiYpVLFbpFiUHWqrUSEgWIlhUv-7atpVwcG&usqp=CAU
98,"7 Tips to Avoid Distracted Driving - GreeningLaw, P.C.",https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTP3cf2mcLMk3wcb46pUuFpvlKlMtMGOCTXTQ&usqp=CAU
99,10 Causes of Distracted Driving,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQVFzioEegqE3KSeQUAjLBqBGT7Bu6ajvVquw&usqp=CAU
100,Can You Guess When Most Distracted Driving Crashes Occur?,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSavIAZ4W8Y1SqyciCUUfKLZxJvQSI873O7pg&usqp=CAU
101,Distracted driving,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTmHvtHuOkMAiHNmVKim1ra-fP8dMqzSzRWqQ&usqp=CAU
